Jahr,Nationalität,Geschlecht,Familienstatus,Alter,Anzahl
31.12.2020,Ausländer,weiblich,Lebenspartnerschaft aufgehoben,68,-
31.12.2020,Ausländer,weiblich,Lebenspartner verstorben,68,-
31.12.2021,Deutsche,männlich,ledig,68,36476
31.12.2021,Deutsche,männlich,verheiratet,68,320226
31.12.2021,Deutsche,männlich,verwitwet,68,19827
31.12.2021,Deutsche,männlich,geschieden,68,50000
31.12.2021,Deutsche,männlich,Lebenspartnerschaft,68,-
31.12.2021,Deutsche,männlich,Lebenspartnerschaft aufgehoben,68,-
31.12.2021,Deutsche,männlich,Lebenspartner verstorben,68,-
31.12.2021,Deutsche,weiblich,ledig,68,26982
31.12.2021,Deutsche,weiblich,verheiratet,68,299119
31.12.2021,Deutsche,weiblich,verwitwet,68,79847
31.12.2021,Deutsche,weiblich,geschieden,68,64058
31.12.2021,Deutsche,weiblich,Lebenspartnerschaft,68,-
31.12.2021,Deutsche,weiblich,Lebenspartnerschaft aufgehoben,68,-
31.12.2021,Deutsche,weiblich,Lebenspartner verstorben,68,-
31.12.2021,Ausländer,männlich,ledig,68,2858
31.12.2021,Ausländer,männlich,verheiratet,68,15906
31.12.2021,Ausländer,männlich,verwitwet,68,1132
31.12.2021,Ausländer,männlich,geschieden,68,3090
31.12.2021,Ausländer,männlich,Lebenspartnerschaft,68,-
31.12.2021,Ausländer,männlich,Lebenspartnerschaft aufgehoben,68,-
31.12.2021,Ausländer,männlich,Lebenspartner verstorben,68,-
31.12.2021,Ausländer,weiblich,ledig,68,2253
31.12.2021,Ausländer,weiblich,verheiratet,68,20197
31.12.2021,Ausländer,weiblich,verwitwet,68,6201
31.12.2021,Ausländer,weiblich,geschieden,68,3744
31.12.2021,Ausländer,weiblich,Lebenspartnerschaft,68,-
31.12.2021,Ausländer,weiblich,Lebenspartnerschaft aufgehoben,68,-
31.12.2021,Ausländer,weiblich,Lebenspartner verstorben,68,-
31.12.2022,Deutsche,männlich,ledig,68,39163
31.12.2022,Deutsche,männlich,verheiratet,68,324940
31.12.2022,Deutsche,männlich,verwitwet,68,20380
31.12.2022,Deutsche,männlich,geschieden,68,52339
31.12.2022,Deutsche,männlich,Lebenspartnerschaft,68,-
31.12.2022,Deutsche,männlich,Lebenspartnerschaft aufgehoben,68,-
31.12.2022,Deutsche,männlich,Lebenspartner verstorben,68,-
31.12.2022,Deutsche,weiblich,ledig,68,29478
31.12.2022,Deutsche,weiblich,verheiratet,68,303485
31.12.2022,Deutsche,weiblich,verwitwet,68,80467
31.12.2022,Deutsche,weiblich,geschieden,68,67030
31.12.2022,Deutsche,weiblich,Lebenspartnerschaft,68,-
31.12.2022,Deutsche,weiblich,Lebenspartnerschaft aufgehoben,68,-
31.12.2022,Deutsche,weiblich,Lebenspartner verstorben,68,-
31.12.2022,Ausländer,männlich,ledig,68,4423
31.12.2022,Ausländer,männlich,verheiratet,68,17779
31.12.2022,Ausländer,männlich,verwitwet,68,1237
31.12.2022,Ausländer,männlich,geschieden,68,3368
31.12.2022,Ausländer,männlich,Lebenspartnerschaft,68,-
31.12.2022,Ausländer,männlich,Lebenspartnerschaft aufgehoben,68,-
31.12.2022,Ausländer,männlich,Lebenspartner verstorben,68,-
31.12.2022,Ausländer,weiblich,ledig,68,5805
31.12.2022,Ausländer,weiblich,verheiratet,68,20977
31.12.2022,Ausländer,weiblich,verwitwet,68,6738
31.12.2022,Ausländer,weiblich,geschieden,68,4246
31.12.2022,Ausländer,weiblich,Lebenspartnerschaft,68,-
31.12.2022,Ausländer,weiblich,Lebenspartnerschaft aufgehoben,68,-
31.12.2022,Ausländer,weiblich,Lebenspartner verstorben,68,-
__________,,,,68,
31.12.2014,Deutsche,männlich,ledig,69,16199
31.12.2014,Deutsche,männlich,verheiratet,69,210539
31.12.2014,Deutsche,männlich,verwitwet,69,15426
31.12.2014,Deutsche,männlich,geschieden,69,26073
31.12.2014,Deutsche,männlich,Lebenspartnerschaft,69,445
31.12.2014,Deutsche,männlich,Lebenspartnerschaft aufgehoben,69,13
31.12.2014,Deutsche,männlich,Lebenspartner verstorben,69,44
31.12.2014,Deutsche,weiblich,ledig,69,12097
31.12.2014,Deutsche,weiblich,verheiratet,69,193756
31.12.2014,Deutsche,weiblich,verwitwet,69,64029
31.12.2014,Deutsche,weiblich,geschieden,69,35340
31.12.2014,Deutsche,weiblich,Lebenspartnerschaft,69,235
31.12.2014,Deutsche,weiblich,Lebenspartnerschaft aufgehoben,69,11
31.12.2014,Deutsche,weiblich,Lebenspartner verstorben,69,19
31.12.2014,Ausländer,männlich,ledig,69,1029
31.12.2014,Ausländer,männlich,verheiratet,69,21386
31.12.2014,Ausländer,männlich,verwitwet,69,1227
31.12.2014,Ausländer,männlich,geschieden,69,1815
31.12.2014,Ausländer,männlich,Lebenspartnerschaft,69,27
31.12.2014,Ausländer,männlich,Lebenspartnerschaft aufgehoben,69,4
31.12.2014,Ausländer,männlich,Lebenspartner verstorben,69,4
31.12.2014,Ausländer,weiblich,ledig,69,765
31.12.2014,Ausländer,weiblich,verheiratet,69,15573
31.12.2014,Ausländer,weiblich,verwitwet,69,5569
31.12.2014,Ausländer,weiblich,geschieden,69,2130
31.12.2014,Ausländer,weiblich,Lebenspartnerschaft,69,10
31.12.2014,Ausländer,weiblich,Lebenspartnerschaft aufgehoben,69,1
31.12.2014,Ausländer,weiblich,Lebenspartner verstorben,69,2
31.12.2015,Deutsche,männlich,ledig,69,18819
31.12.2015,Deutsche,männlich,verheiratet,69,239177
31.12.2015,Deutsche,männlich,verwitwet,69,17100
31.12.2015,Deutsche,männlich,geschieden,69,30177
31.12.2015,Deutsche,männlich,Lebenspartnerschaft,69,472
31.12.2015,Deutsche,männlich,Lebenspartnerschaft aufgehoben,69,17
31.12.2015,Deutsche,männlich,Lebenspartner verstorben,69,49
31.12.2015,Deutsche,weiblich,ledig,69,13000
31.12.2015,Deutsche,weiblich,verheiratet,69,217152
31.12.2015,Deutsche,weiblich,verwitwet,69,70670
31.12.2015,Deutsche,weiblich,geschieden,69,39937
31.12.2015,Deutsche,weiblich,Lebenspartnerschaft,69,301
31.12.2015,Deutsche,weiblich,Lebenspartnerschaft aufgehoben,69,5
31.12.2015,Deutsche,weiblich,Lebenspartner verstorben,69,14
31.12.2015,Ausländer,männlich,ledig,69,1325
31.12.2015,Ausländer,männlich,verheiratet,69,23657
31.12.2015,Ausländer,männlich,verwitwet,69,1312
31.12.2015,Ausländer,männlich,geschieden,69,2312
31.12.2015,Ausländer,männlich,Lebenspartnerschaft,69,44
31.12.2015,Ausländer,männlich,Lebenspartnerschaft aufgehoben,69,1
31.12.2015,Ausländer,männlich,Lebenspartner verstorben,69,2
31.12.2015,Ausländer,weiblich,ledig,69,1051
31.12.2015,Ausländer,weiblich,verheiratet,69,17398
31.12.2015,Ausländer,weiblich,verwitwet,69,6114
31.12.2015,Ausländer,weiblich,geschieden,69,2616
31.12.2015,Ausländer,weiblich,Lebenspartnerschaft,69,11
31.12.2015,Ausländer,weiblich,Lebenspartnerschaft aufgehoben,69,-
31.12.2015,Ausländer,weiblich,Lebenspartner verstorben,69,2
31.12.2016,Deutsche,männlich,ledig,69,21212
31.12.2016,Deutsche,männlich,verheiratet,69,273490
31.12.2016,Deutsche,männlich,verwitwet,69,19130
31.12.2016,Deutsche,männlich,geschieden,69,35003
31.12.2016,Deutsche,männlich,Lebenspartnerschaft,69,492
31.12.2016,Deutsche,männlich,Lebenspartnerschaft aufgehoben,69,16
31.12.2016,Deutsche,männlich,Lebenspartner verstorben,69,32
31.12.2016,Deutsche,weiblich,ledig,69,15371
31.12.2016,Deutsche,weiblich,verheiratet,69,246907
31.12.2016,Deutsche,weiblich,verwitwet,69,79840
31.12.2016,Deutsche,weiblich,geschieden,69,45645
31.12.2016,Deutsche,weiblich,Lebenspartnerschaft,69,269
31.12.2016,Deutsche,weiblich,Lebenspartnerschaft aufgehoben,69,6
31.12.2016,Deutsche,weiblich,Lebenspartner verstorben,69,20
31.12.2016,Ausländer,männlich,ledig,69,1640
31.12.2016,Ausländer,männlich,verheiratet,69,25050
31.12.2016,Ausländer,männlich,verwitwet,69,1441
31.12.2016,Ausländer,männlich,geschieden,69,2591
31.12.2016,Ausländer,männlich,Lebenspartnerschaft,69,40
31.12.2016,Ausländer,männlich,Lebenspartnerschaft aufgehoben,69,1
31.12.2016,Ausländer,männlich,Lebenspartner verstorben,69,3
31.12.2016,Ausländer,weiblich,ledig,69,1240
31.12.2016,Ausländer,weiblich,verheiratet,69,19516
31.12.2016,Ausländer,weiblich,verwitwet,69,6580
31.12.2016,Ausländer,weiblich,geschieden,69,2886
31.12.2016,Ausländer,weiblich,Lebenspartnerschaft,69,17
31.12.2016,Ausländer,weiblich,Lebenspartnerschaft aufgehoben,69,-
31.12.2016,Ausländer,weiblich,Lebenspartner verstorben,69,1
31.12.2017,Deutsche,männlich,ledig,69,23959
31.12.2017,Deutsche,männlich,verheiratet,69,289318
31.12.2017,Deutsche,männlich,verwitwet,69,19985
31.12.2017,Deutsche,männlich,geschieden,69,38084
31.12.2017,Deutsche,männlich,Lebenspartnerschaft,69,549
31.12.2017,Deutsche,männlich,Lebenspartnerschaft aufgehoben,69,22
31.12.2017,Deutsche,männlich,Lebenspartner verstorben,69,63
31.12.2017,Deutsche,weiblich,ledig,69,17250
31.12.2017,Deutsche,weiblich,verheiratet,69,258442
31.12.2017,Deutsche,weiblich,verwitwet,69,82585
31.12.2017,Deutsche,weiblich,geschieden,69,49326
31.12.2017,Deutsche,weiblich,Lebenspartnerschaft,69,366
31.12.2017,Deutsche,weiblich,Lebenspartnerschaft aufgehoben,69,19
31.12.2017,Deutsche,weiblich,Lebenspartner verstorben,69,22
31.12.2017,Ausländer,männlich,ledig,69,1749
31.12.2017,Ausländer,männlich,verheiratet,69,23998
31.12.2017,Ausländer,männlich,verwitwet,69,1405
31.12.2017,Ausländer,männlich,geschieden,69,2732
31.12.2017,Ausländer,männlich,Lebenspartnerschaft,69,33
31.12.2017,Ausländer,männlich,Lebenspartnerschaft aufgehoben,69,2
31.12.2017,Ausländer,männlich,Lebenspartner verstorben,69,3
31.12.2017,Ausländer,weiblich,ledig,69,1340
31.12.2017,Ausländer,weiblich,verheiratet,69,20424
31.12.2017,Ausländer,weiblich,verwitwet,69,7005
31.12.2017,Ausländer,weiblich,geschieden,69,3222
31.12.2017,Ausländer,weiblich,Lebenspartnerschaft,69,8
31.12.2017,Ausländer,weiblich,Lebenspartnerschaft aufgehoben,69,3
31.12.2017,Ausländer,weiblich,Lebenspartner verstorben,69,1
31.12.2018,Deutsche,männlich,ledig,69,27340
31.12.2018,Deutsche,männlich,verheiratet,69,314320
31.12.2018,Deutsche,männlich,verwitwet,69,21779
31.12.2018,Deutsche,männlich,geschieden,69,41769
31.12.2018,Deutsche,männlich,Lebenspartnerschaft,69,434
31.12.2018,Deutsche,männlich,Lebenspartnerschaft aufgehoben,69,33
31.12.2018,Deutsche,männlich,Lebenspartner verstorben,69,39
31.12.2018,Deutsche,weiblich,ledig,69,19770
31.12.2018,Deutsche,weiblich,verheiratet,69,282905
31.12.2018,Deutsche,weiblich,verwitwet,69,88619
31.12.2018,Deutsche,weiblich,geschieden,69,54791
31.12.2018,Deutsche,weiblich,Lebenspartnerschaft,69,299
31.12.2018,Deutsche,weiblich,Lebenspartnerschaft aufgehoben,69,18
31.12.2018,Deutsche,weiblich,Lebenspartner verstorben,69,22
31.12.2018,Ausländer,männlich,ledig,69,1865
31.12.2018,Ausländer,männlich,verheiratet,69,22431
31.12.2018,Ausländer,männlich,verwitwet,69,1355
31.12.2018,Ausländer,männlich,geschieden,69,2768
31.12.2018,Ausländer,männlich,Lebenspartnerschaft,69,44
31.12.2018,Ausländer,männlich,Lebenspartnerschaft aufgehoben,69,3
31.12.2018,Ausländer,männlich,Lebenspartner verstorben,69,2
31.12.2018,Ausländer,weiblich,ledig,69,1585
31.12.2018,Ausländer,weiblich,verheiratet,69,21402
31.12.2018,Ausländer,weiblich,verwitwet,69,7281
31.12.2018,Ausländer,weiblich,geschieden,69,3247
31.12.2018,Ausländer,weiblich,Lebenspartnerschaft,69,14
31.12.2018,Ausländer,weiblich,Lebenspartnerschaft aufgehoben,69,1
31.12.2018,Ausländer,weiblich,Lebenspartner verstorben,69,1
31.12.2019,Deutsche,männlich,ledig,69,29933
31.12.2019,Deutsche,männlich,verheiratet,69,319430
31.12.2019,Deutsche,männlich,verwitwet,69,22380
31.12.2019,Deutsche,männlich,geschieden,69,43871
31.12.2019,Deutsche,männlich,Lebenspartnerschaft,69,-
31.12.2019,Deutsche,männlich,Lebenspartnerschaft aufgehoben,69,-
31.12.2019,Deutsche,männlich,Lebenspartner verstorben,69,-
31.12.2019,Deutsche,weiblich,ledig,69,21753
31.12.2019,Deutsche,weiblich,verheiratet,69,289424
31.12.2019,Deutsche,weiblich,verwitwet,69,89134
31.12.2019,Deutsche,weiblich,geschieden,69,58845
31.12.2019,Deutsche,weiblich,Lebenspartnerschaft,69,-
31.12.2019,Deutsche,weiblich,Lebenspartnerschaft aufgehoben,69,-
31.12.2019,Deutsche,weiblich,Lebenspartner verstorben,69,-
31.12.2019,Ausländer,männlich,ledig,69,2222
31.12.2019,Ausländer,männlich,verheiratet,69,21286
31.12.2019,Ausländer,männlich,verwitwet,69,1360
31.12.2019,Ausländer,männlich,geschieden,69,2859
31.12.2019,Ausländer,männlich,Lebenspartnerschaft,69,-
31.12.2019,Ausländer,männlich,Lebenspartnerschaft aufgehoben,69,-
31.12.2019,Ausländer,männlich,Lebenspartner verstorben,69,-
31.12.2019,Ausländer,weiblich,ledig,69,1875
31.12.2019,Ausländer,weiblich,verheiratet,69,22434
31.12.2019,Ausländer,weiblich,verwitwet,69,7722
31.12.2019,Ausländer,weiblich,geschieden,69,3559
31.12.2019,Ausländer,weiblich,Lebenspartnerschaft,69,-
31.12.2019,Ausländer,weiblich,Lebenspartnerschaft aufgehoben,69,-
31.12.2019,Ausländer,weiblich,Lebenspartner verstorben,69,-
31.12.2020,Deutsche,männlich,ledig,69,31126
31.12.2020,Deutsche,männlich,verheiratet,69,317404
31.12.2020,Deutsche,männlich,verwitwet,69,21514
31.12.2020,Deutsche,männlich,geschieden,69,45354
31.12.2020,Deutsche,männlich,Lebenspartnerschaft,69,-
31.12.2020,Deutsche,männlich,Lebenspartnerschaft aufgehoben,69,-
31.12.2020,Deutsche,männlich,Lebenspartner verstorben,69,-
31.12.2020,Deutsche,weiblich,ledig,69,23310
31.12.2020,Deutsche,weiblich,verheiratet,69,289912
31.12.2020,Deutsche,weiblich,verwitwet,69,87423
31.12.2020,Deutsche,weiblich,geschieden,69,60272
31.12.2020,Deutsche,weiblich,Lebenspartnerschaft,69,-
31.12.2020,Deutsche,weiblich,Lebenspartnerschaft aufgehoben,69,-
31.12.2020,Deutsche,weiblich,Lebenspartner verstorben,69,-
31.12.2020,Ausländer,männlich,ledig,69,2149
31.12.2020,Ausländer,männlich,verheiratet,69,17114
31.12.2020,Ausländer,männlich,verwitwet,69,1139
31.12.2020,Ausländer,männlich,geschieden,69,2601
31.12.2020,Ausländer,männlich,Lebenspartnerschaft,69,-
31.12.2020,Ausländer,männlich,Lebenspartnerschaft aufgehoben,69,-
31.12.2020,Ausländer,männlich,Lebenspartner verstorben,69,-
31.12.2020,Ausländer,weiblich,ledig,69,1865
31.12.2020,Ausländer,weiblich,verheiratet,69,19502
31.12.2020,Ausländer,weiblich,verwitwet,69,6407
31.12.2020,Ausländer,weiblich,geschieden,69,3408
31.12.2020,Ausländer,weiblich,Lebenspartnerschaft,69,-
31.12.2020,Ausländer,weiblich,Lebenspartnerschaft aufgehoben,69,-
31.12.2020,Ausländer,weiblich,Lebenspartner verstorben,69,-
31.12.2021,Deutsche,männlich,ledig,69,33074
31.12.2021,Deutsche,männlich,verheiratet,69,317961
31.12.2021,Deutsche,männlich,verwitwet,69,21777
31.12.2021,Deutsche,männlich,geschieden,69,46741
31.12.2021,Deutsche,männlich,Lebenspartnerschaft,69,-
31.12.2021,Deutsche,männlich,Lebenspartnerschaft aufgehoben,69,-
31.12.2021,Deutsche,männlich,Lebenspartner verstorben,69,-
31.12.2021,Deutsche,weiblich,ledig,69,25039
31.12.2021,Deutsche,weiblich,verheiratet,69,290987
31.12.2021,Deutsche,weiblich,verwitwet,69,87106
31.12.2021,Deutsche,weiblich,geschieden,69,62124
31.12.2021,Deutsche,weiblich,Lebenspartnerschaft,69,-
31.12.2021,Deutsche,weiblich,Lebenspartnerschaft aufgehoben,69,-
31.12.2021,Deutsche,weiblich,Lebenspartner verstorben,69,-
31.12.2021,Ausländer,männlich,ledig,69,2446
31.12.2021,Ausländer,männlich,verheiratet,69,16680
31.12.2021,Ausländer,männlich,verwitwet,69,1146
31.12.2021,Ausländer,männlich,geschieden,69,2930
31.12.2021,Ausländer,männlich,Lebenspartnerschaft,69,-
31.12.2021,Ausländer,männlich,Lebenspartnerschaft aufgehoben,69,-
31.12.2021,Ausländer,männlich,Lebenspartner verstorben,69,-
31.12.2021,Ausländer,weiblich,ledig,69,2217
31.12.2021,Ausländer,weiblich,verheiratet,69,20925
31.12.2021,Ausländer,weiblich,verwitwet,69,6977
31.12.2021,Ausländer,weiblich,geschieden,69,3734
31.12.2021,Ausländer,weiblich,Lebenspartnerschaft,69,-
31.12.2021,Ausländer,weiblich,Lebenspartnerschaft aufgehoben,69,-
31.12.2021,Ausländer,weiblich,Lebenspartner verstorben,69,-
31.12.2022,Deutsche,männlich,ledig,69,34801
31.12.2022,Deutsche,männlich,verheiratet,69,312843
31.12.2022,Deutsche,männlich,verwitwet,69,21248
31.12.2022,Deutsche,männlich,geschieden,69,48127
31.12.2022,Deutsche,männlich,Lebenspartnerschaft,69,-
31.12.2022,Deutsche,männlich,Lebenspartnerschaft aufgehoben,69,-
31.12.2022,Deutsche,männlich,Lebenspartner verstorben,69,-
31.12.2022,Deutsche,weiblich,ledig,69,26360
31.12.2022,Deutsche,weiblich,verheiratet,69,289943
31.12.2022,Deutsche,weiblich,verwitwet,69,85226
31.12.2022,Deutsche,weiblich,geschieden,69,62890
31.12.2022,Deutsche,weiblich,Lebenspartnerschaft,69,-
31.12.2022,Deutsche,weiblich,Lebenspartnerschaft aufgehoben,69,-
31.12.2022,Deutsche,weiblich,Lebenspartner verstorben,69,-
31.12.2022,Ausländer,männlich,ledig,69,3890
31.12.2022,Ausländer,männlich,verheiratet,69,15762
31.12.2022,Ausländer,männlich,verwitwet,69,1216
31.12.2022,Ausländer,männlich,geschieden,69,2999
31.12.2022,Ausländer,männlich,Lebenspartnerschaft,69,-
31.12.2022,Ausländer,männlich,Lebenspartnerschaft aufgehoben,69,-
31.12.2022,Ausländer,männlich,Lebenspartner verstorben,69,-
31.12.2022,Ausländer,weiblich,ledig,69,4829
31.12.2022,Ausländer,weiblich,verheiratet,69,19775
31.12.2022,Ausländer,weiblich,verwitwet,69,6841
31.12.2022,Ausländer,weiblich,geschieden,69,3865
31.12.2022,Ausländer,weiblich,Lebenspartnerschaft,69,-
31.12.2022,Ausländer,weiblich,Lebenspartnerschaft aufgehoben,69,-
31.12.2022,Ausländer,weiblich,Lebenspartner verstorben,69,-
__________,,,,69,
31.12.2014,Deutsche,männlich,ledig,70,20881
31.12.2014,Deutsche,männlich,verheiratet,70,288877
31.12.2014,Deutsche,männlich,verwitwet,70,23037
31.12.2014,Deutsche,männlich,geschieden,70,32812
31.12.2014,Deutsche,männlich,Lebenspartnerschaft,70,711
31.12.2014,Deutsche,männlich,Lebenspartnerschaft aufgehoben,70,16
31.12.2014,Deutsche,männlich,Lebenspartner verstorben,70,57
31.12.2014,Deutsche,weiblich,ledig,70,15368
31.12.2014,Deutsche,weiblich,verheiratet,70,261259
31.12.2014,Deutsche,weiblich,verwitwet,70,92575
31.12.2014,Deutsche,weiblich,geschieden,70,45599
31.12.2014,Deutsche,weiblich,Lebenspartnerschaft,70,349
31.12.2014,Deutsche,weiblich,Lebenspartnerschaft aufgehoben,70,8
31.12.2014,Deutsche,weiblich,Lebenspartner verstorben,70,15
31.12.2014,Ausländer,männlich,ledig,70,994
31.12.2014,Ausländer,männlich,verheiratet,70,20381
31.12.2014,Ausländer,männlich,verwitwet,70,1238
31.12.2014,Ausländer,männlich,geschieden,70,1703
31.12.2014,Ausländer,männlich,Lebenspartnerschaft,70,29
31.12.2014,Ausländer,männlich,Lebenspartnerschaft aufgehoben,70,1
31.12.2014,Ausländer,männlich,Lebenspartner verstorben,70,8
31.12.2014,Ausländer,weiblich,ledig,70,729
31.12.2014,Ausländer,weiblich,verheiratet,70,13713
31.12.2014,Ausländer,weiblich,verwitwet,70,5587
31.12.2014,Ausländer,weiblich,geschieden,70,1882
31.12.2014,Ausländer,weiblich,Lebenspartnerschaft,70,10
31.12.2014,Ausländer,weiblich,Lebenspartnerschaft aufgehoben,70,-
31.12.2014,Ausländer,weiblich,Lebenspartner verstorben,70,-
31.12.2015,Deutsche,männlich,ledig,70,15478
31.12.2015,Deutsche,männlich,verheiratet,70,205295
31.12.2015,Deutsche,männlich,verwitwet,70,16305
31.12.2015,Deutsche,männlich,geschieden,70,25069
31.12.2015,Deutsche,männlich,Lebenspartnerschaft,70,448
31.12.2015,Deutsche,männlich,Lebenspartnerschaft aufgehoben,70,12
31.12.2015,Deutsche,männlich,Lebenspartner verstorben,70,56
31.12.2015,Deutsche,weiblich,ledig,70,11825
31.12.2015,Deutsche,weiblich,verheiratet,70,187298
31.12.2015,Deutsche,weiblich,verwitwet,70,67685
31.12.2015,Deutsche,weiblich,geschieden,70,34756
31.12.2015,Deutsche,weiblich,Lebenspartnerschaft,70,239
31.12.2015,Deutsche,weiblich,Lebenspartnerschaft aufgehoben,70,12
31.12.2015,Deutsche,weiblich,Lebenspartner verstorben,70,21
31.12.2015,Ausländer,männlich,ledig,70,1073
31.12.2015,Ausländer,männlich,verheiratet,70,20727
31.12.2015,Ausländer,männlich,verwitwet,70,1268
31.12.2015,Ausländer,männlich,geschieden,70,1750
31.12.2015,Ausländer,männlich,Lebenspartnerschaft,70,28
31.12.2015,Ausländer,männlich,Lebenspartnerschaft aufgehoben,70,5
31.12.2015,Ausländer,männlich,Lebenspartner verstorben,70,4
31.12.2015,Ausländer,weiblich,ledig,70,855
31.12.2015,Ausländer,weiblich,verheiratet,70,14997
31.12.2015,Ausländer,weiblich,verwitwet,70,5835
31.12.2015,Ausländer,weiblich,geschieden,70,2079
31.12.2015,Ausländer,weiblich,Lebenspartnerschaft,70,11
31.12.2015,Ausländer,weiblich,Lebenspartnerschaft aufgehoben,70,1
31.12.2015,Ausländer,weiblich,Lebenspartner verstorben,70,2
31.12.2016,Deutsche,männlich,ledig,70,17920
31.12.2016,Deutsche,männlich,verheiratet,70,233390
31.12.2016,Deutsche,männlich,verwitwet,70,18060
31.12.2016,Deutsche,männlich,geschieden,70,28934
31.12.2016,Deutsche,männlich,Lebenspartnerschaft,70,475
31.12.2016,Deutsche,männlich,Lebenspartnerschaft aufgehoben,70,19
31.12.2016,Deutsche,männlich,Lebenspartner verstorben,70,54
31.12.2016,Deutsche,weiblich,ledig,70,12683
31.12.2016,Deutsche,weiblich,verheiratet,70,209995
31.12.2016,Deutsche,weiblich,verwitwet,70,74706
31.12.2016,Deutsche,weiblich,geschieden,70,39167
31.12.2016,Deutsche,weiblich,Lebenspartnerschaft,70,301
31.12.2016,Deutsche,weiblich,Lebenspartnerschaft aufgehoben,70,8
31.12.2016,Deutsche,weiblich,Lebenspartner verstorben,70,18
